G1	G2	G3	G4	G5
0.7420151	0.4617120	0.5455743	0.4166219	0.0000000
0.8815624	0.3943377	0.5291557	0.0000000	0.9832519
0.7442064	0.3755194	0.5319159	0.0021502	0.0000000
0.6779971	0.4121040	0.0000000	1.0052217	0.3400049
0.8010958	0.4321952	0.0000000	0.9527419	0.0000000
0.7425605	0.4244274	0.0000000	0.0000000	0.9781179
0.7179588	0.3345569	0.0000000	0.0000000	0.0000000
0.7428024	0.0000000	1.0910769	0.2927842	0.5022384
0.7796971	0.0000000	0.9987044	0.4203865	0.0000000
0.6927682	0.0000000	1.0304689	0.0000000	1.0338832
0.8249566	0.0000000	1.0551372	0.0000000	0.0000000
0.7057461	0.0000000	0.0000000	0.9247801	0.4072161
0.7753732	0.0000000	0.0000000	1.0650671	0.0000000
0.7015495	0.0000000	0.0000000	0.0000000	0.9323008
0.7585097	0.0000000	0.0000000	0.0000000	0.0000000
0.7359488	0.3884262	0.5527135	0.4751077	0.5303261
0.7415797	0.3529040	0.4854054	0.4999787	0.0000000
0.7274366	0.3900114	0.4142347	0.0000000	1.0428571
0.7000231	0.4758899	0.4684269	0.0000000	0.0000000
0.7219242	0.3638324	0.0000000	0.9154192	0.3778730
0.7038900	0.3988688	0.0000000	1.0468718	0.0000000
0.7044606	0.3487952	0.0004283	0.0000000	1.0136560
0.7531518	0.3725648	0.0000000	0.0000000	0.0000000
0.7651108	0.0000000	0.9874058	0.3755104	0.4844467
0.7547261	0.0000000	1.0547113	0.2780601	0.0000000
0.7745058	0.0000000	0.8935957	0.0000000	1.0045421
0.7124000	0.0000000	0.9184398	0.0026954	0.0000000
0.7490324	0.0000000	0.0000000	1.1039720	0.3846711
0.6583584	0.0000000	0.0000000	1.0332107	0.0030210
0.6850443	0.0000000	0.0000000	0.0000000	1.0604171
0.7190820	0.0000000	0.0000000	0.0000000	0.0000000
0.6996897	0.3826008	0.4022050	0.5331338	0.4951614
0.7685290	0.3962771	0.4000175	0.4847249	0.0000000
0.6689124	0.4082853	0.4818095	0.0000000	1.0627009
0.6402430	0.4463877	0.5617001	0.0000000	0.0000000
0.6829144	0.3609680	0.0000000	0.9098916	0.3509402
0.7793617	0.3730266	0.0000000	1.0399260	0.0000000
0.5900729	0.4250691	0.0000000	0.0000000	1.0512290
0.7657442	0.4438867	0.0000000	0.0000000	0.0000000
0.6465006	0.0000000	1.0264316	0.4092653	0.5043055
0.7061543	0.0000000	1.0438374	0.3201562	0.0000000
0.8048983	0.0000000	0.9150368	0.0000000	0.9983751
0.6118280	0.0000000	0.9547733	0.0000000	0.0000000
0.7019109	0.0000000	0.0000000	0.9292828	0.3791251
0.7061737	0.0000000	0.0000000	0.9715296	0.0000000
0.7326346	0.0000000	0.0000000	0.0000000	1.0382468
0.7414934	0.0000000	0.0000000	0.0000000	0.0000000
0.7186333	0.3962831	0.4811224	0.4204767	0.4438706
0.7504346	0.5361691	0.4771374	0.4367881	0.0000000
0.6468303	0.4373528	0.5218652	0.0000000	1.1011697
0.7042410	0.4014334	0.4822944	0.0000000	0.0000000
0.7330607	0.3552299	0.0000000	0.9885007	0.3474655
0.6619303	0.4336648	0.0000000	0.9241073	0.0000000
0.7060490	0.3609375	0.0000000	0.0000000	0.9953156
0.7452443	0.3503290	0.0000000	0.0000000	0.0000000
0.7529732	0.0000000	0.9937193	0.4015335	0.4548621
0.7331030	0.0027823	1.0177885	0.3098888	0.0000000
0.8074533	0.0000000	1.0423462	0.0000000	1.0414763
0.7139577	0.0014371	1.0493061	0.0000000	0.0011637
0.6717568	0.0000000	0.0000000	1.0741195	0.4026901
0.6685938	0.0000000	0.0000000	1.0818254	0.0000000
0.7161473	0.0000000	0.0000000	0.0000000	1.0155613
0.7904332	0.0000000	0.0000000	0.0033722	0.0000000
0.6841978	0.4951152	0.5091679	0.4315651	0.5730035
0.7410239	0.3179780	0.4753925	0.4976038	0.0000000
0.6562691	0.3431583	0.5964836	0.0000000	0.9979131
0.5784583	0.3979138	0.4207087	0.0000000	0.0000000
0.6680488	0.3740973	0.0000000	1.0440966	0.3420721
0.6132832	0.3502744	0.0000000	0.9663758	0.0000000
0.6584507	0.3978784	0.0000000	0.0000000	1.0676931
0.7038919	0.3491177	0.0000000	0.0000000	0.0000000
0.6975646	0.0000000	1.0060777	0.3297496	0.4436147
0.7615940	0.0000000	1.0341207	0.3987068	0.0000000
0.6536690	0.0000000	1.0121527	0.0000000	0.9663284
0.6535674	0.0000000	0.9264172	0.0004001	0.0000000
0.7008829	0.0000000	0.0000000	1.0314613	0.3547560
0.7283973	0.0000000	0.0000000	0.9916818	0.0000000
0.6303803	0.0000000	0.0000000	0.0000000	0.9744539
0.7199631	0.0000000	0.0000000	0.0000000	0.0000000
0.6917272	0.4375288	0.4715778	0.4660002	0.4721305
0.6444402	0.3671072	0.5099342	0.4723951	0.0000000
0.5822638	0.4283737	0.4840486	0.0000000	1.1141772
0.7420143	0.4874870	0.4485538	0.0000000	0.0000000
0.7158999	0.3952006	0.0000000	1.0038105	0.3140068
0.7405263	0.4315568	0.0013900	1.0645181	0.0000000
0.6424893	0.4142329	0.0000000	0.0000000	0.9605138
0.6946273	0.3923252	0.0000000	0.0000000	0.0000000
0.5928567	0.0000000	0.9463021	0.3560748	0.5737578
0.6446761	0.0000000	1.0490776	0.3698034	0.0000000
0.6785727	0.0000000	1.1188390	0.0000000	1.0075958
0.7081903	0.0000000	0.8625400	0.0000000	0.0000000
0.6574402	0.0000000	0.0000000	1.1276141	0.3381830
0.6272121	0.0000000	0.0000000	0.9103086	0.0000000
0.6307576	0.0000000	0.0000000	0.0000000	1.0275245
0.6508098	0.0013260	0.0000000	0.0000000	0.0000000
0.7132553	0.5053709	0.5081033	0.4795509	0.4871427
0.6803734	0.3384524	0.4594437	0.5348015	0.0000000
0.6602907	0.4025718	0.4602973	0.0000000	1.0754644
0.6129829	0.4377257	0.4585084	0.0000000	0.0000000
0.6279268	0.4080567	0.0000000	0.9937941	0.3220908
0.6421005	0.3704564	0.0000000	1.0801356	0.0000000
0.6519253	0.4164092	0.0000000	0.0000000	1.0260318
0.6795260	0.3477454	0.0000000	0.0000000	0.0000000
0.6560036	0.0000000	0.9990735	0.3477280	0.5360138
0.6699236	0.0000000	1.0460893	0.3020661	0.0000000
0.6696708	0.0000000	1.0199832	0.0000000	0.9219408
0.6199217	0.0011265	0.9323976	0.0000000	0.0000000
0.6198779	0.0000000	0.0000000	0.9179824	0.4042696
0.5883366	0.0000000	0.0000000	0.9856916	0.0000000
0.7551160	0.0000000	0.0000000	0.0000000	0.9564724
0.6468124	0.0000000	0.0000000	0.0000000	0.0000000
0.7407772	0.4772597	0.4655206	0.4993498	0.4788479
0.6582230	0.4453663	0.4363314	0.4162478	0.0044149
0.6356265	0.4143745	0.5290134	0.0000000	0.9860116
0.5609764	0.3888170	0.5060034	0.0000000	0.0000000
0.6845060	0.3782190	0.0000000	1.0458946	0.4113125
0.5964957	0.3565664	0.0000000	0.9654548	0.0000000
0.5950191	0.4348077	0.0000000	0.0000000	0.9689198
0.6166670	0.4403884	0.0000000	0.0000000	0.0000000
0.5665846	0.0000000	1.0735395	0.3728941	0.5391479
0.6683965	0.0000000	1.0305407	0.3609291	0.0000000
0.6656696	0.0000000	0.9615359	0.0000000	0.9995108
0.6024154	0.0000000	1.0323710	0.0000000	0.0003656
0.6747475	0.0000000	0.0012160	1.1463440	0.3239060
0.6376063	0.0000000	0.0000000	0.9813343	0.0000000
0.6305486	0.0005779	0.0004774	0.0000000	1.0603597
0.6270107	0.0000000	0.0000000	0.0000000	0.0000000
0.6273951	0.3642513	0.5522415	0.4625999	0.4631080
0.6346867	0.4168496	0.5399867	0.4222242	0.0000000
0.6368323	0.3664296	0.5095074	0.0000000	0.9244190
0.5842350	0.4318944	0.5026901	0.0000000	0.0000000
0.6144656	0.4146599	0.0000000	0.9406751	0.3467389
0.6292967	0.4463975	0.0000000	1.0490325	0.0000000
0.5673930	0.4747741	0.0000000	0.0000000	1.1264094
0.6068419	0.3626592	0.0000000	0.0000000	0.0000000
0.5972176	0.0000000	1.1123848	0.3829677	0.5114229
0.6074987	0.0000000	0.9588918	0.3649606	0.0000000
0.5935654	0.0000000	0.9753004	0.0000000	1.1317037
0.6654235	0.0000000	1.0393145	0.0000000	0.0000000
0.6832551	0.0000000	0.0000000	1.0073946	0.3801177
0.6617743	0.0000000	0.0000000	0.9349400	0.0000000
0.5728064	0.0000000	0.0000000	0.0000000	0.9893117
0.6399931	0.0000000	0.0000000	0.0000000	0.0000000
0.6016937	0.4732776	0.5566722	0.4283863	0.4168288
0.5843726	0.4324592	0.4904523	0.4045353	0.0000000
0.5745019	0.4302054	0.4683255	0.0000000	0.9811409
0.5924294	0.4107621	0.5155113	0.0000000	0.0000000
0.6763722	0.4398419	0.0000000	0.9876680	0.3305943
0.6337427	0.4212704	0.0000000	1.0139483	0.0000000
0.5879854	0.3745577	0.0000000	0.0000000	1.0581005
0.6292696	0.4065865	0.0000000	0.0000000	0.0011014
0.6293008	0.0000000	0.9587204	0.2880690	0.4937280
0.6636141	0.0000000	1.1115906	0.3737723	0.0000000
0.5674513	0.0000000	1.0933229	0.0000000	0.9495807
0.6005551	0.0000000	0.9444896	0.0000000	0.0000000
0.5975672	0.0000000	0.0000000	1.0529214	0.3362186
0.6679154	0.0000000	0.0015839	1.0426579	0.0012973
0.6392439	0.0000000	0.0000000	0.0000000	1.1006326
0.5234421	0.0000000	0.0000000	0.0000000	0.0000000
0.6345553	0.3684779	0.5602962	0.4241102	0.4118753
0.6066229	0.4720000	0.4819557	0.4197605	0.0000000
0.6030925	0.5088578	0.4852103	0.0000000	1.0583629
0.6020890	0.4626223	0.5146582	0.0000000	0.0000000
0.5841424	0.4696829	0.0000000	0.9457717	0.3744503
0.6654473	0.4818171	0.0000000	0.9993393	0.0000000
0.5655098	0.4214218	0.0000000	0.0000000	1.0021966
0.7115077	0.3698183	0.0000000	0.0000000	0.0000000
0.6732594	0.0000000	0.9861507	0.3245433	0.5702851
0.5861415	0.0000000	1.0405657	0.3430436	0.0000000
0.6072823	0.0000000	0.8790032	0.0000000	1.0009737
0.5137090	0.0000000	1.0553823	0.0046968	0.0000000
0.6357072	0.0000000	0.0000000	0.9728070	0.3224944
0.6517831	0.0000000	0.0000000	1.0357663	0.0000000
0.5846730	0.0000000	0.0000000	0.0000000	1.1227846
0.6409581	0.0000000	0.0000000	0.0000000	0.0000000
0.6465690	0.3694337	0.5431442	0.4139624	0.5205720
0.6399487	0.4193883	0.4675772	0.4557817	0.0024620
0.6154722	0.4091209	0.5243990	0.0000000	0.9583218
0.5940170	0.4031771	0.4425017	0.0000000	0.0000000
0.6950247	0.4157752	0.0000000	0.9857962	0.3456566
0.5724433	0.4200628	0.0000000	1.0702943	0.0000000
0.5928687	0.4614629	0.0000000	0.0000000	0.9731634
0.6169844	0.3921037	0.0000000	0.0000000	0.0000000
0.5977730	0.0000000	0.9509606	0.3462090	0.5358902
0.6542314	0.0000000	1.0058291	0.3516726	0.0000000
0.6052786	0.0000000	1.1168109	0.0000000	0.9990346
0.5851188	0.0000000	0.9448885	0.0000000	0.0000000
0.6251461	0.0000000	0.0000000	0.9808693	0.3483779
0.5713305	0.0000000	0.0000000	1.0547757	0.0000000
0.6578684	0.0000000	0.0000000	0.0000000	0.9613012
0.7101391	0.0000000	0.0000000	0.0000000	0.0000000
0.5253411	0.4686089	0.4343110	0.4686732	0.4912454
0.5284927	0.5039423	0.3956682	0.4353856	0.0000000
0.5724880	0.4399691	0.3782868	0.0000000	0.9465574
0.5924134	0.4620067	0.5047314	0.0002499	0.0000000
0.5810128	0.4577752	0.0000000	1.0147290	0.3065800
0.6207733	0.4531210	0.0000000	0.9469909	0.0000000
0.5924275	0.3923206	0.0000000	0.0000000	1.1573554
0.5826177	0.4530222	0.0000000	0.0000000	0.0000000
0.6309662	0.0000000	1.0865425	0.3355462	0.5138112
0.6913931	0.0000000	0.9229500	0.3342264	0.0000000
0.5955170	0.0000000	0.9927731	0.0000000	1.1125226
0.5472406	0.0000000	1.0211615	0.0000000	0.0000000
0.5981859	0.0000000	0.0000000	1.0603300	0.3459955
0.5795177	0.0000000	0.0000000	0.9948222	0.0000000
0.5812485	0.0000000	0.0000000	0.0000000	1.0571106
0.6013811	0.0000000	0.0000000	0.0000000	0.0000000
0.5516218	0.4148325	0.4125871	0.4765193	0.4363480
0.5731059	0.4362381	0.4582554	0.5191516	0.0000000
0.5201256	0.4792458	0.5132555	0.0000000	1.0316061
0.6238899	0.4066608	0.4687973	0.0000000	0.0000000
0.6404927	0.3646832	0.0000000	0.9896754	0.2943069
0.6061143	0.4345891	0.0000000	0.9180540	0.0000000
0.5263995	0.4088759	0.0000000	0.0000000	0.9737835
0.6537588	0.4629370	0.0000000	0.0000000	0.0000000
0.5573231	0.0000000	0.9391340	0.3302274	0.5070394
0.5735974	0.0000000	1.0395137	0.3569587	0.0000000
0.6242060	0.0000000	0.9153439	0.0000000	1.0345360
0.6613590	0.0000000	1.1238929	0.0000000	0.0000000
0.5797001	0.0000000	0.0000000	1.0145100	0.3377578
0.6056997	0.0000000	0.0000000	1.0553208	0.0000000
0.6537192	0.0000000	0.0000000	0.0005401	1.0480004
0.6020651	0.0000000	0.0000000	0.0000000	0.0000000
0.5577485	0.4146457	0.4457148	0.4937963	0.4764652
0.6400837	0.3589832	0.4778947	0.4573294	0.0000000
0.4996067	0.4221417	0.4458570	0.0000000	1.1174642
0.6054147	0.4659901	0.4273581	0.0000000	0.0000000
0.6187088	0.4212506	0.0000000	1.1673343	0.3285543
0.4885996	0.4494911	0.0000000	1.0270987	0.0000000
0.5785366	0.4137509	0.0000000	0.0000000	1.0025077
0.5055854	0.4131464	0.0000000	0.0000000	0.0000000
0.5421058	0.0000000	1.0839178	0.3865865	0.5801994
0.6698367	0.0000000	1.0025277	0.3648312	0.0000000
0.6593512	0.0000000	0.9668400	0.0000000	0.9966859
0.5801417	0.0000000	1.0361143	0.0000000	0.0000000
0.5883454	0.0000000	0.0000000	1.0256067	0.4217434
0.5769685	0.0000000	0.0000000	1.0259848	0.0000000
0.5947290	0.0000000	0.0000000	0.0025961	0.9681259
0.5407878	0.0000000	0.0000000	0.0000000	0.0000000
0.6017242	0.4530251	0.4785618	0.4953872	0.4618362
0.5491895	0.4178375	0.5344726	0.5026704	0.0000000
0.5184664	0.4425648	0.4616674	0.0000000	0.8797641
0.5847814	0.5297373	0.5203922	0.0003802	0.0000000
0.5238236	0.4444795	0.0000000	1.0361233	0.3942794
0.6471687	0.4295701	0.0000000	0.9582401	0.0000000
0.5314008	0.4113818	0.0000000	0.0000000	0.9819048
0.5621615	0.4101096	0.0000000	0.0000000	0.0000000
0.5957819	0.0000000	1.0826498	0.3589149	0.5319643
0.6268343	0.0000000	1.0181970	0.3491584	0.0000000
0.5059334	0.0000000	0.9846107	0.0000000	1.0559373
0.5849778	0.0000000	1.0435243	0.0000000	0.0000000
0.5243324	0.0000000	0.0000000	1.0178001	0.3537301
0.5585393	0.0000000	0.0000000	0.9497542	0.0000000
0.6013497	0.0000000	0.0000000	0.0000000	0.9717369
0.5470608	0.0000000	0.0000000	0.0000000	0.0000000
0.6250866	0.3712224	0.5312867	0.4662577	0.5373693
0.5551759	0.4127951	0.4986078	0.4671815	0.0011562
0.5592520	0.4622989	0.4290663	0.0000000	0.9655381
0.5358236	0.4570404	0.4891641	0.0000000	0.0000000
0.5782207	0.4120178	0.0000000	1.0442940	0.3068587
0.6150697	0.4640026	0.0000000	0.8808658	0.0000000
0.5915301	0.4554359	0.0000000	0.0000000	1.0109505
0.5452458	0.3938110	0.0000000	0.0000000	0.0000000
0.6347702	0.0000000	0.9763285	0.4191894	0.5082354
0.5555138	0.0000000	0.9868905	0.3267488	0.0000000
0.4749818	0.0000000	0.9852522	0.0000000	0.9819514
0.6592136	0.0018393	0.9922354	0.0000000	0.0000000
0.5000215	0.0000000	0.0000000	1.0321291	0.4167847
0.5565083	0.0000000	0.0000000	0.9738072	0.0000000
0.5483156	0.0000000	0.0000000	0.0000000	1.0074876
0.5594359	0.0000000	0.0000000	0.0000000	0.0000000
0.4873757	0.4407528	0.4711281	0.4237699	0.4605613
0.5144493	0.4312514	0.4678105	0.4518249	0.0000000
0.5839452	0.4141685	0.5465914	0.0000000	0.9899691
0.5041272	0.5235742	0.3922777	0.0019767	0.0000000
0.5914138	0.4946933	0.0000000	0.9458422	0.3745420
0.5240859	0.4378155	0.0000000	0.9825889	0.0000000
0.5051382	0.4644069	0.0000000	0.0013197	1.0255578
0.5321321	0.4301516	0.0000000	0.0000000	0.0014377
0.6019720	0.0000000	0.9221148	0.3701446	0.4818819
0.5824916	0.0000000	1.0061484	0.2859806	0.0000000
0.4552762	0.0000000	1.1724384	0.0000000	1.0552371
0.5969758	0.0000000	0.9509073	0.0000000	0.0000000
0.5845513	0.0000000	0.0000000	1.0007600	0.3410518
0.5456277	0.0000000	0.0000000	0.9671702	0.0000000
0.5672122	0.0000000	0.0000000	0.0000000	1.0019566
0.6119533	0.0000000	0.0018176	0.0000000	0.0000000
0.5061253	0.4855578	0.5359228	0.4169965	0.4744656
0.4875243	0.4752452	0.5487118	0.4288280	0.0000000
0.5443415	0.4667753	0.4382464	0.0000000	0.9741535
0.5904148	0.4327775	0.4794099	0.0000000	0.0000000
0.5166045	0.4755310	0.0000000	1.0606208	0.3670577
0.4975013	0.4233804	0.0000000	1.0198774	0.0000000
0.4643143	0.5007950	0.0000000	0.0000000	1.0435016
0.5522211	0.4111577	0.0000000	0.0000000	0.0000000
0.5514301	0.0000000	1.1051036	0.3148824	0.5517305
0.5188218	0.0000000	1.0272133	0.3508574	0.0000000
0.4973951	0.0000000	1.0878956	0.0000000	0.9636677
0.5762533	0.0000000	1.0681608	0.0000000	0.0000000
0.5810505	0.0000000	0.0000000	0.9999686	0.3633769
0.4656636	0.0000000	0.0000000	1.0139924	0.0000000
0.5440369	0.0000000	0.0000000	0.0000000	1.0036456
0.4476466	0.0000000	0.0000000	0.0000000	0.0000000
0.5197802	0.4581814	0.4661792	0.4563154	0.4868499
0.5760891	0.3829810	0.5211812	0.4940167	0.0000000
0.5900410	0.4284919	0.5275794	0.0000000	1.0548236
0.5387889	0.4184696	0.4667677	0.0000000	0.0000000
0.5370803	0.4804566	0.0000000	1.1052948	0.3326329
0.4947462	0.4126134	0.0000000	0.9642742	0.0000000
0.4784740	0.4096916	0.0000000	0.0000000	0.9129414
0.6322922	0.4134587	0.0000000	0.0000000	0.0000000
0.5397473	0.0000000	0.9840720	0.3084110	0.4632964
0.5398982	0.0000000	0.9710018	0.3588959	0.0000000
0.5502461	0.0000000	0.9384162	0.0000000	1.0519876
0.5435011	0.0000000	1.0967779	0.0000000	0.0005476
0.4970186	0.0000000	0.0000000	0.9829750	0.3310556
0.4751052	0.0000000	0.0000000	0.9904490	0.0000000
0.4821628	0.0000000	0.0029916	0.0000000	0.9899341
0.6106582	0.0000000	0.0000000	0.0000000	0.0000000
0.5933103	0.3875716	0.4711791	0.5058197	0.4553536
0.5412833	0.4343750	0.5138379	0.4277877	0.0000000
0.5541727	0.3888418	0.5076243	0.0000000	0.9844681
0.4388140	0.4567615	0.3724621	0.0000000	0.0000000
0.5305444	0.3734278	0.0000000	1.0081999	0.3790410
0.5005841	0.4190111	0.0000000	0.9610583	0.0000000
0.5832262	0.5009321	0.0000000	0.0000000	0.9380781
0.5108388	0.5022482	0.0000000	0.0000000	0.0000000
0.4500603	0.0000000	1.0075056	0.3692126	0.5022507
0.4552363	0.0000000	0.9415470	0.3415553	0.0000000
0.5324776	0.0000000	1.1117239	0.0000000	1.1576428
0.4720033	0.0000000	1.0009541	0.0000000	0.0000000
0.5306807	0.0000000	0.0000000	1.0353520	0.3943437
0.5406358	0.0000000	0.0000000	1.0213115	0.0000000
0.5058324	0.0000000	0.0000000	0.0014842	0.9569557
0.5637071	0.0000000	0.0000000	0.0000000	0.0000000
0.5156001	0.4653827	0.5526858	0.3690274	0.5126288
0.4479024	0.4356864	0.4827613	0.4320397	0.0000000
0.5055636	0.4636500	0.4890340	0.0000000	1.1101596
0.5933902	0.4336164	0.4790153	0.0000000	0.0000000
0.4629119	0.5055041	0.0000000	1.1341712	0.3227519
0.5400630	0.4501429	0.0002075	1.0658184	0.0000000
0.4369368	0.4357145	0.0000000	0.0009952	1.0248883
0.5231133	0.3786701	0.0000000	0.0000000	0.0005696
0.5193154	0.0000000	0.9856163	0.3626489	0.4148888
0.4722763	0.0000000	1.0433689	0.3547181	0.0000000
0.5436329	0.0000000	1.0701451	0.0000000	1.0181861
0.4617007	0.0000000	0.9565117	0.0000000	0.0000000
0.5125801	0.0000000	0.0000000	0.9226060	0.3526379
0.4148893	0.0000000	0.0000000	1.0715533	0.0000000
0.5275462	0.0000000	0.0000000	0.0000000	0.9971084
0.5260974	0.0000000	0.0000000	0.0000000	0.0000000
0.4983279	0.4204873	0.4656082	0.4342478	0.5170385
0.5353442	0.4416571	0.4363033	0.4433228	0.0000000
0.4540015	0.4861674	0.4523797	0.0000000	1.0305655
0.4877559	0.4549789	0.4687263	0.0000000	0.0000000
0.4823775	0.4663390	0.0000000	1.1174941	0.3770062
0.4095279	0.4948256	0.0000000	0.9657344	0.0000000
0.4401198	0.4760284	0.0000000	0.0000000	0.9767496
0.5002836	0.4719132	0.0000000	0.0000000	0.0000000
0.5266839	0.0000000	0.8868321	0.3276377	0.5036783
0.4815602	0.0000000	1.0135246	0.3902556	0.0000000
0.4496152	0.0000000	1.0955207	0.0000000	0.9880434
0.5622426	0.0000000	1.0655319	0.0000000	0.0000000
0.5364901	0.0000000	0.0000000	0.9657445	0.3597435
0.4872935	0.0000000	0.0000000	0.9806439	0.0000000
0.5758560	0.0000000	0.0000000	0.0000000	1.0117421
0.5269641	0.0000000	0.0000000	0.0000000	0.0000000
0.4816779	0.4715292	0.5069865	0.4499184	0.4124796
0.4658676	0.4603430	0.4491735	0.4111659	0.0000000
0.4840724	0.5864025	0.4087804	0.0000000	1.0364641
0.5111606	0.4740241	0.4362885	0.0000000	0.0000000
0.5306921	0.4648821	0.0000000	0.9897088	0.3616600
0.4029132	0.4461534	0.0000000	0.9604389	0.0000000
0.4561192	0.4896579	0.0000000	0.0000000	1.0332554
0.4312672	0.4648078	0.0002622	0.0000000	0.0000000
0.4377298	0.0000000	1.0364496	0.3752174	0.4875744
0.5430696	0.0000000	1.1508363	0.2839895	0.0000000
0.4569758	0.0000000	0.9351279	0.0000000	0.9838341
0.4876346	0.0003337	1.0104876	0.0000000	0.0000000
0.5100544	0.0000000	0.0000000	1.0160123	0.3471989
0.4736597	0.0000000	0.0000000	0.9669801	0.0000000
0.4821555	0.0000000	0.0000000	0.0000000	1.0533220
0.4922091	0.0000000	0.0000000	0.0000000	0.0000000
0.4666665	0.4563709	0.4918500	0.5422503	0.5814417
0.5241976	0.4921118	0.4768252	0.4857177	0.0000000
0.5444617	0.4611685	0.5189290	0.0000000	1.0615348
0.4896724	0.4545582	0.4909004	0.0000000	0.0000000
0.5069655	0.4885600	0.0000000	0.9926703	0.3176894
0.5467784	0.4751121	0.0000000	0.9409403	0.0000000
0.5193968	0.4506194	0.0000000	0.0021316	0.9304623
0.5029696	0.5459832	0.0000000	0.0000000	0.0000000
0.5408211	0.0000000	0.8635302	0.4101500	0.5364417
0.4946305	0.0000000	0.9816505	0.3912022	0.0000000
0.5325912	0.0019262	0.9948185	0.0000000	0.8837772
0.5126274	0.0000000	1.0276739	0.0000000	0.0000000
0.5181643	0.0000000	0.0014207	1.0290447	0.3844354
0.4198145	0.0000000	0.0000000	1.0473348	0.0000000
0.5283070	0.0000000	0.0000000	0.0012260	1.1203821
0.4662109	0.0000000	0.0000000	0.0000000	0.0000000
0.4389062	0.4810855	0.4337333	0.5311956	0.4611749
0.4885563	0.4140476	0.5216785	0.4169489	0.0000000
0.4666341	0.4676103	0.4696817	0.0000000	1.0700221
0.5432699	0.4967675	0.4628876	0.0000000	0.0000000
0.4365978	0.4185239	0.0000000	1.0151795	0.2935333
0.5198494	0.4788990	0.0000000	0.9676557	0.0000000
0.5090650	0.4771436	0.0029390	0.0000000	0.9531992
0.4387870	0.4545545	0.0000000	0.0000000	0.0000000
0.4700601	0.0000000	1.0655936	0.3462866	0.5252507
0.5423070	0.0000000	1.0550509	0.3685000	0.0000000
0.5607383	0.0000000	0.9913824	0.0000000	0.9119913
0.5135322	0.0000000	0.9705909	0.0000000	0.0000000
0.4719223	0.0000000	0.0000000	1.0338736	0.3631985
0.4690147	0.0000000	0.0000000	1.0259041	0.0000000
0.4734540	0.0000000	0.0000000	0.0000000	1.1420885
0.4751527	0.0000000	0.0000000	0.0000000	0.0000000
0.4692178	0.4362923	0.4484323	0.4652402	0.4621495
0.3937982	0.4923350	0.5370317	0.4890000	0.0000000
0.4321483	0.5026199	0.4343642	0.0000000	1.0181286
0.4840898	0.4703301	0.4870560	0.0000000	0.0002580
0.4748997	0.5624652	0.0000000	1.0062879	0.3396985
0.4738511	0.5576828	0.0000000	1.0147680	0.0000000
0.4339094	0.5064125	0.0000000	0.0000000	0.9688864
0.5143707	0.4608135	0.0000000	0.0000000	0.0000000
0.4883579	0.0000000	1.0148344	0.4230315	0.4472372
0.4571142	0.0000000	0.9192395	0.3568229	0.0000000
0.4679849	0.0000000	1.0421793	0.0000000	1.0500727
0.4317343	0.0000000	1.0131376	0.0000000	0.0000000
0.5515463	0.0000000	0.0002364	1.1250447	0.2476678
0.4515671	0.0000000	0.0000000	1.0064662	0.0000000
0.4390284	0.0000000	0.0000000	0.0000000	0.9006644
0.4925410	0.0000000	0.0000000	0.0000000	0.0000000
0.5140463	0.5436139	0.4485638	0.4230670	0.4192221
0.4461407	0.4979488	0.5266268	0.4714263	0.0000000
0.4778861	0.5069614	0.4318428	0.0000000	1.0389040
0.4972284	0.4309483	0.4248582	0.0015083	0.0000000
0.4130688	0.4764228	0.0000000	0.9870624	0.3746339
0.5150300	0.3986419	0.0000000	1.0270613	0.0000000
0.4691876	0.4143516	0.0000000	0.0000000	1.0053289
0.4376554	0.4512773	0.0000000	0.0000000	0.0000348
0.4078975	0.0000000	1.0112606	0.3038791	0.5763197
0.3994819	0.0000000	1.0791053	0.3278307	0.0000000
0.4659805	0.0000000	0.9517576	0.0015694	1.0338887
0.4579075	0.0000000	0.9900355	0.0000000	0.0000000
0.4599596	0.0000000	0.0000000	1.0870769	0.3075167
0.4001053	0.0000000	0.0000000	1.0101460	0.0000000
0.4624549	0.0000000	0.0000000	0.0000000	1.1231500
0.4552236	0.0000000	0.0000000	0.0000000	0.0000000
0.4732106	0.4335414	0.4484202	0.5277797	0.4268406
0.5323135	0.4847527	0.4428183	0.5294391	0.0000000
0.4400293	0.4585523	0.4298099	0.0000000	1.0212270
0.5014472	0.4467776	0.4129163	0.0000000	0.0000000
0.3554843	0.5495530	0.0000000	1.0316531	0.3491999
0.4065143	0.5154394	0.0000000	1.0550119	0.0000000
0.4436647	0.4644721	0.0000000	0.0000000	1.0285915
0.3508647	0.5752704	0.0000000	0.0000000	0.0000000
0.4515695	0.0000000	1.0777473	0.3422054	0.4896141
0.4183680	0.0000000	1.0746981	0.3658488	0.0000000
0.4533608	0.0000000	0.9372864	0.0000000	0.9556001
0.4179912	0.0000000	1.0149457	0.0000000	0.0000000
0.4508010	0.0000000	0.0000000	0.9554481	0.3306570
0.3717853	0.0000000	0.0000000	1.0109080	0.0000000
0.4496611	0.0000000	0.0000000	0.0000000	0.9227410
0.4849642	0.0000000	0.0000000	0.0000000	0.0000000
0.4881426	0.4291781	0.4493493	0.4807668	0.4619848
0.4358804	0.5175749	0.4369115	0.5185131	0.0000000
0.4422455	0.5442436	0.4508342	0.0000000	1.1601338
