G1	G2	G3	G4	G5
0.7800001	0.0000042	0.9997370	0.0000054	0.0000057
0.7800000	0.0000015	0.0000023	0.9998439	0.3482524
0.7800000	0.0000015	0.0000023	0.9998439	0.0000021
0.7800000	0.0000015	0.0000023	0.0000020	0.9998666
0.7800000	0.0000015	0.0000023	0.0000020	0.0000021
0.7700016	0.3787904	0.4963328	0.4454032	0.4655166
0.7700001	0.3788227	0.4961367	0.4457179	0.0000057
0.7700001	0.3788227	0.4961367	0.0000054	0.9996655
0.7700001	0.3788227	0.4961367	0.0000054	0.0000057
0.7700000	0.3788263	0.0000023	0.9998439	0.3482524
0.7700000	0.3788263	0.0000023	0.9998439	0.0000021
0.7700000	0.3788263	0.0000023	0.0000020	0.9998666
0.7700000	0.3788263	0.0000023	0.0000020	0.0000021
0.7700000	0.0000006	0.9999590	0.3480688	0.5127279
0.7700000	0.0000015	0.9998954	0.3481703	0.0000021
0.7700001	0.0000042	0.9997370	0.0000054	0.9996655
0.7700001	0.0000042	0.9997370	0.0000054	0.0000057
0.7700000	0.0000015	0.0000023	0.9998439	0.3482524
0.7700000	0.0000015	0.0000023	0.9998439	0.0000021
0.7700000	0.0000015	0.0000023	0.0000020	0.9998666
0.7700000	0.0000015	0.0000023	0.0000020	0.0000021
0.7600016	0.3805031	0.4954550	0.4456907	0.4654175
0.7600001	0.3805375	0.4952480	0.4460234	0.0000057
0.7600001	0.3805375	0.4952480	0.0000054	0.9996655
0.7600001	0.3805375	0.4952480	0.0000054	0.0000057
0.7600000	0.3805413	0.0000023	0.9998439	0.3482524
0.7600000	0.3805413	0.0000023	0.9998439	0.0000021
0.7600000	0.3805413	0.0000023	0.0000020	0.9998666
0.7600000	0.3805413	0.0000023	0.0000020	0.0000021
0.7600000	0.0000006	0.9999590	0.3480688	0.5127279
0.7600000	0.0000015	0.9998954	0.3481703	0.0000021
0.7600001	0.0000042	0.9997370	0.0000054	0.9996655
0.7600001	0.0000042	0.9997370	0.0000054	0.0000057
0.7600000	0.0000015	0.0000023	0.9998439	0.3482524
0.7600000	0.0000015	0.0000023	0.9998439	0.0000021
0.7600000	0.0000015	0.0000023	0.0000020	0.9998666
0.7600000	0.0000015	0.0000023	0.0000020	0.0000021
0.7500017	0.3822556	0.4945626	0.4459836	0.4653167
0.7500001	0.3822921	0.4943444	0.4463349	0.0000057
0.7500001	0.3822921	0.4943444	0.0000054	0.9996655
0.7500001	0.3822921	0.4943444	0.0000054	0.0000057
0.7500000	0.3822962	0.0000023	0.9998439	0.3482524
0.7500000	0.3822962	0.0000023	0.9998439	0.0000021
0.7500000	0.3822962	0.0000023	0.0000020	0.9998666
0.7500000	0.3822962	0.0000023	0.0000020	0.0000021
0.7500000	0.0000006	0.9999590	0.3480688	0.5127279
0.7500000	0.0000015	0.9998954	0.3481703	0.0000021
0.7500001	0.0000042	0.9997370	0.0000054	0.9996655
0.7500001	0.0000042	0.9997370	0.0000054	0.0000057
0.7500000	0.0000015	0.0000023	0.9998439	0.3482524
0.7500000	0.0000015	0.0000023	0.9998439	0.0000021
0.7500000	0.0000015	0.0000023	0.0000020	0.9998666
0.7500000	0.0000015	0.0000023	0.0000020	0.0000021
0.7400018	0.3840492	0.4936552	0.4462822	0.4652142
0.7400001	0.3840880	0.4934255	0.4466525	0.0000057
0.7400001	0.3840880	0.4934255	0.0000054	0.9996655
0.7400001	0.3840880	0.4934255	0.0000054	0.0000057
0.7400000	0.3840924	0.0000023	0.9998439	0.3482524
0.7400000	0.3840924	0.0000023	0.9998439	0.0000021
0.7400000	0.3840924	0.0000023	0.0000020	0.9998666
0.7400000	0.3840924	0.0000023	0.0000020	0.0000021
0.7400000	0.0000006	0.9999590	0.3480688	0.5127279
0.7400000	0.0000015	0.9998954	0.3481703	0.0000021
0.7400001	0.0000042	0.9997370	0.0000054	0.9996655
0.7400001	0.0000042	0.9997370	0.0000054	0.0000057
0.7400000	0.0000015	0.0000023	0.9998439	0.3482524
0.7400000	0.0000015	0.0000023	0.9998439	0.0000021
0.7400000	0.0000015	0.0000023	0.0000020	0.9998666
0.7400000	0.0000015	0.0000023	0.0000020	0.0000021
0.7300018	0.3858855	0.4927324	0.4465866	0.4651098
0.7300001	0.3859266	0.4924910	0.4469763	0.0000057
0.7300001	0.3859266	0.4924910	0.0000054	0.9996655
0.7300001	0.3859266	0.4924910	0.0000054	0.0000057
0.7300000	0.3859312	0.0000023	0.9998439	0.3482524
0.7300000	0.3859312	0.0000023	0.9998439	0.0000021
0.7300000	0.3859312	0.0000023	0.0000020	0.9998666
0.7300000	0.3859312	0.0000023	0.0000020	0.0000021
0.7300000	0.0000006	0.9999590	0.3480688	0.5127279
0.7300000	0.0000015	0.9998954	0.3481703	0.0000021
0.7300001	0.0000042	0.9997370	0.0000054	0.9996655
0.7300001	0.0000042	0.9997370	0.0000054	0.0000057
0.7300000	0.0000015	0.0000023	0.9998439	0.3482524
0.7300000	0.0000015	0.0000023	0.9998439	0.0000021
