G1	G2	G3	G4	G5	G6	G7	G8	G9
0.8674289	0.2524135	0.5800958	0.3029229	0.5000009	0.9988824	0.1418671	0.3000125	0.3806246
0.8710406	0.2518517	0.5219263	0.3207748	0.5000009	0.9976958	0.1149231	0.2500134	0.3807165
0.8728975	0.2515544	0.4848649	0.3360901	0.5000009	0.9944258	0.0943100	0.2000143	0.3807673
0.8736494	0.2515288	0.4666270	0.3450702	0.5000027	0.9828035	0.0825053	0.1500353	0.3807456
0.8729524	0.2514229	0.4604290	0.3484199	0.5000000	0.9193622	0.0954678	0.1000013	0.3808218
0.7164230	0.2802710	0.4494379	0.3542244	0.5000000	0.4512139	0.4202283	0.0500000	0.3759467
0.6689821	0.2924649	0.4514363	0.3530417	0.5000000	0.0954841	0.4710626	0.0000003	0.3734589
0.6635474	0.2944385	0.9497571	0.2611046	0.4501773	0.9999907	0.4793624	1.0000000	0.3728906
0.6733538	0.2916563	0.9499622	0.2611037	0.4500228	0.9999886	0.4690552	0.9500112	0.3734963
0.6845502	0.2886434	0.9495154	0.2611279	0.4500082	0.9999858	0.4571569	0.9000097	0.3741322
0.6973336	0.2853085	0.9482682	0.2611806	0.4500029	0.9999822	0.4434354	0.8500062	0.3748287
0.7117316	0.2818375	0.9454376	0.2613147	0.4500029	0.9999774	0.4276403	0.8000083	0.3755046
0.7279724	0.2779661	0.9409913	0.2615044	0.4500010	0.9999707	0.4094583	0.7500045	0.3762765
0.7458059	0.2740718	0.9334379	0.2618555	0.4500010	0.9999615	0.3886505	0.7000054	0.3769965
0.7650311	0.2701165	0.9217845	0.2624141	0.4500010	0.9999483	0.3649768	0.6500063	0.3777041
0.7850916	0.2662352	0.9042558	0.2633013	0.4500010	0.9999289	0.3383119	0.6000072	0.3783764
0.8052113	0.2624310	0.8786895	0.2646963	0.4500004	0.9998995	0.3086841	0.5500035	0.3790500
0.8240568	0.2591868	0.8417980	0.2670188	0.4500004	0.9998532	0.2764658	0.5000038	0.3795797
0.8405210	0.2564926	0.7912463	0.2708764	0.4500004	0.9997768	0.2423358	0.4500042	0.3800093
0.8535980	0.2545597	0.7265595	0.2773227	0.4500010	0.9996436	0.2074683	0.4000107	0.3802822
0.8631232	0.2530870	0.6526284	0.2877344	0.4500010	0.9993942	0.1733501	0.3500116	0.3805147
0.8693067	0.2521384	0.5801785	0.3029013	0.4500010	0.9988824	0.1418671	0.3000125	0.3806659
0.8728939	0.2515835	0.5220021	0.3207468	0.4500010	0.9976958	0.1149231	0.2500134	0.3807565
0.8747382	0.2512897	0.4849367	0.3360568	0.4500010	0.9944258	0.0943100	0.2000143	0.3808066
0.8754844	0.2512666	0.4666966	0.3450343	0.4500029	0.9828035	0.0825053	0.1500353	0.3807843
0.8747931	0.2511579	0.4604989	0.3483821	0.4500000	0.9193622	0.0954678	0.1000013	0.3808611
0.7193265	0.2795917	0.4497481	0.3540541	0.4500000	0.4512139	0.4202283	0.0500000	0.3760770
0.6722079	0.2915757	0.4517788	0.3528577	0.4500000	0.0954841	0.4710626	0.0000003	0.3736479
0.6692113	0.2928509	0.9510995	0.2610563	0.4000694	0.9999907	0.4793624	1.0000000	0.3732261
0.6788453	0.2902295	0.9510589	0.2610657	0.4000249	0.9999886	0.4690552	0.9500112	0.3737808
0.6899247	0.2872697	0.9505620	0.2610881	0.4000089	0.9999858	0.4571569	0.9000097	0.3744080
0.7025638	0.2840139	0.9492198	0.2611419	0.4000032	0.9999822	0.4434354	0.8500062	0.3750860
